Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
703,IIFLCAPS.NS,IIFL Capital Services Ltd.,Financial Services,255.05,-5.47,455010,1016566,0.4476,16,2026-03-23
704,APOLLOTYRE.NS,Apollo Tyres Ltd.,Automobile and Auto Components,399.5,-5.07,590060,1330839,0.4434,16,2026-03-23
705,SHAKTIPUMP.NS,Shakti Pumps (India) Ltd.,Capital Goods,471.3,-5.07,910270,2056118,0.4427,16,2026-03-23
706,JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,540.7,-4.68,2161391,4884354,0.4425,16,2026-03-23
707,IFCI.NS,IFCI Ltd.,Financial Services,50.56,-6.35,11539723,26656357,0.4329,16,2026-03-23
708,RRKABEL.NS,R R Kabel Ltd.,Capital Goods,1316.1,-5.41,132241,305516,0.4328,16,2026-03-23
709,ORCHPHARMA.NS,Orchid Pharma Ltd.,Healthcare,509.75,-4.28,58718,141597,0.4147,16,2026-03-23
710,NEWGEN.NS,Newgen Software Technologies Ltd.,Information Technology,420.55,-4.55,854600,2094053,0.4081,16,2026-03-23
711,MMTC.NS,MMTC Ltd.,Services,55.72,-7.2,4706340,11567996,0.4068,16,2026-03-23
712,SAFARI.NS,Safari Industries (India) Ltd.,Consumer Durables,1482.8,-2.48,35163,86684,0.4056,16,2026-03-23
713,OIL.NS,Oil India Ltd.,Oil Gas & Consumable Fuels,464.65,-2.28,3238564,8059673,0.4018,16,2026-03-23
714,AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,480.5,-2.38,526506,1344505,0.3916,16,2026-03-23
715,NETWEB.NS,Netweb Technologies India Ltd.,Information Technology,3087.6,-5.99,960205,2512873,0.3821,16,2026-03-23
716,HGINFRA.NS,H.G. Infra Engineering Ltd.,Construction,467.6,-4.55,255528,669128,0.3819,16,2026-03-23
717,DODLA.NS,Dodla Dairy Ltd.,Fast Moving Consumer Goods,985.2,-2.87,21267,56031,0.3796,16,2026-03-23
718,POLYPLEX.NS,Polyplex Corporation Ltd.,Capital Goods,808.95,-5.11,98715,260597,0.3788,16,2026-03-23
719,HONASA.NS,Honasa Consumer Ltd.,Fast Moving Consumer Goods,281.05,-2.82,263569,709843,0.3713,16,2026-03-23
720,EIHOTEL.NS,EIH Ltd.,Consumer Services,291.8,-5.72,305065,830007,0.3675,16,2026-03-23
721,JUBLFOOD.NS,Jubilant Foodworks Ltd.,Consumer Services,438.05,-2.99,960309,2625717,0.3657,16,2026-03-23
722,EIEL.NS,Enviro Infra Engineers Ltd.,Utilities,141.88,-4.04,1226393,3400243,0.3607,16,2026-03-23
723,NFL.NS,National Fertilizers Ltd.,Chemicals,67.4,-2.87,1827948,5267407,0.347,16,2026-03-23
724,KPIGREEN.NS,KPI Green Energy Ltd.,Power,357.95,-5.3,929947,2803721,0.3317,16,2026-03-23
725,LTTS.NS,L&T Technology Services Ltd.,Information Technology,3075.6,-4.75,129783,394385,0.3291,16,2026-03-23
726,ABSLAMC.NS,Aditya Birla Sun Life AMC Ltd.,Financial Services,889.25,-5.86,313670,958427,0.3273,16,2026-03-23
727,EMCURE.NS,Emcure Pharmaceuticals Ltd.,Healthcare,1471.6,-0.45,120163,403230,0.298,16,2026-03-23
728,NIVABUPA.NS,Niva Bupa Health Insurance Company Ltd.,Financial Services,68.4,-2.29,785528,2638536,0.2977,16,2026-03-23
729,ATGL.NS,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,513.6,-6.94,3898095,13093681,0.2977,16,2026-03-23
730,GUJGASLTD.NS,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,335.3,-5.44,1025686,3510364,0.2922,16,2026-03-23
731,ROUTE.NS,Route Mobile Ltd.,Telecommunication,445.45,-4.82,247087,849645,0.2908,16,2026-03-23
732,HAPPSTMNDS.NS,Happiest Minds Technologies Ltd.,Information Technology,392.65,-4.43,2963195,10207397,0.2903,16,2026-03-23
733,JYOTICNC.NS,Jyoti CNC Automation Ltd.,Capital Goods,722.45,-2.37,348692,1216771,0.2866,16,2026-03-23
734,VMM.NS,Vishal Mega Mart Ltd.,Consumer Services,99.68,-2.56,17443819,69546223,0.2508,16,2026-03-23
735,RCF.NS,Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,110.04,-5.63,2031649,8625717,0.2355,16,2026-03-23
736,JINDALSAW.NS,Jindal Saw Ltd.,Capital Goods,179.11,-7.74,4012129,17425012,0.2303,16,2026-03-23
737,SUNDRMFAST.NS,Sundram Fasteners Ltd.,Automobile and Auto Components,796.9,-1.98,85227,385166,0.2213,16,2026-03-23
